season,week,celebrity_name,share_q10,share_q50,share_q90,rel_ci80
8,11,Melissa Rycroft,0.00017686993599363987,0.14024438316608848,0.2803118963961833,0.2801350264601897
9,1,Joanna Krupa,0.000983921412605282,0.7924725616951138,1.0,0.9990160785873947
9,1,Aaron Carter,0.00011484691446081441,0.1072320497937387,0.21434925267301658,0.21423440575855576
9,1,Mya,2.8862404554456933e-05,0.03943571045848634,0.07884255851241823,0.07881369610786376
9,1,Kelly Osbourne,2.8857400706461256e-05,0.03943176506672881,0.07883467273275116,0.0788058153320447
9,1,Donny Osmond,0.0,0.014494831030364237,0.02899243158962776,0.02899243158962776
9,1,Mark Dacascos,0.0,0.005319060293311369,0.010652527530721347,0.010652527530721347
9,1,Natalie Coughlin,0.0,0.0007024077308339691,0.0014250775981247898,0.0014250775981247898
9,1,Louie Vito,0.0,0.0007024077308339691,0.0014250775981247898,0.0014250775981247898
9,1,Michael Irvin,0.00019210245949073632,0.00019334333333334883,0.00019458420717596134,2.481747685225018e-06
9,1,Melissa Joan Hart,0.0,1.5802867255414265e-05,5.273867584111401e-05,5.273867584111401e-05
9,1,Tom DeLay,0.0,1.0000000000020868e-08,1.666876428177415e-06,1.666876428177415e-06
9,1,Kathy Ireland,0.0,1.000000000001875e-08,1.6668764281774129e-06,1.6668764281774129e-06
9,1,Chuck Liddell,0.0,1.0000000000015998e-08,5.8722861992659625e-06,5.8722861992659625e-06
9,1,Macy Gray,0.0,1.000000000000774e-08,1.2508496296112748e-06,1.2508496296112748e-06
9,1,Ashley Hamiliton,0.0,1.000000000000001e-08,1.2508496296112671e-06,1.2508496296112671e-06
9,1,Debi Mazar,0.0,1e-08,5.8722861992659464e-06,5.8722861992659464e-06
9,2,Mya,0.0005828615494705702,0.46593619521447527,0.93128952887948,0.9307066673300095
9,2,Aaron Carter,0.0005828615494705702,0.46593619521447527,0.93128952887948,0.9307066673300095
9,2,Donny Osmond,7.189229902206107e-05,0.06305148108376016,0.12603106986849827,0.12595917756947622
9,2,Natalie Coughlin,0.0,0.0011478732473690096,0.002302365092225065,0.002302365092225065
9,2,Mark Dacascos,0.0,0.0011478732473690096,0.002302365092225065,0.002302365092225065
9,2,Debi Mazar,0.0,0.0011478732473690096,0.002302365092225065,0.002302365092225065
9,2,Michael Irvin,0.0,0.0004178006020473752,0.0008431457356251318,0.0008431457356251318
9,2,Joanna Krupa,0.0,0.0004178006020473752,0.0008431457356251318,0.0008431457356251318
9,2,Tom DeLay,0.00014158222779119244,0.00020000999999999995,0.00025843777220880746,0.00011685554441761501
9,2,Chuck Liddell,0.0,0.0001492218852718958,0.0003063289341725966,0.0003063289341725966
9,2,Louie Vito,0.0,0.0001492218852718958,0.0003063289341725966,0.0003063289341725966
9,2,Kelly Osbourne,0.0,0.0001492218852718958,0.0003063289341725966,0.0003063289341725966
9,2,Melissa Joan Hart,0.0,0.0001492218852718958,0.0003063289341725966,0.0003063289341725966
9,2,Kathy Ireland,0.0,1.0000000000062585e-08,5.843777220880756e-05,5.843777220880756e-05
9,3,Mya,0.0,0.5341970403630049,1.0,1.0
9,3,Michael Irvin,0.23096662208277718,0.23096924076923106,0.23097185945568494,5.237372907751503e-06
9,3,Tom DeLay,0.15404076162092362,0.15404616384615374,0.15405156607138387,1.0804450460255577e-05
9,3,Natalie Coughlin,0.0,0.08058746502161049,0.3442438580161843,0.3442438580161843
9,3,Chuck Liddell,0.00016647360772388016,0.00020000999999966715,0.00023354639227545415,6.707278455157399e-05
9,3,Mark Dacascos,0.0,1.000000008294984e-08,8.945526314358395e-05,8.945526314358395e-05
9,3,Donny Osmond,0.0,1.0000000032900358e-08,0.0017775048042895137,0.0017775048042895137
9,3,Louie Vito,0.0,1.000000002357622e-08,0.0006545451141423032,0.0006545451141423032
9,3,Debi Mazar,0.0,1.0000000008363508e-08,3.354639227579534e-05,3.354639227579534e-05
9,3,Kelly Osbourne,0.0,1.0000000000049032e-08,0.0006545451141422797,0.0006545451141422797
9,3,Joanna Krupa,0.0,1e-08,0.013127637871444064,0.013127637871444064
9,3,Aaron Carter,0.0,1e-08,0.0017775048042894808,0.0017775048042894808
9,3,Melissa Joan Hart,0.0,1e-08,0.0002414313308728713,0.0002414313308728713
9,4,Mya,0.0,0.40977991869949454,0.8676505887651583,0.8676505887651583
9,4,Melissa Joan Hart,0.0,0.40977991869949454,0.8676505887651583,0.8676505887651583
9,4,Michael Irvin,0.08352953135311912,0.08353334333333336,0.08353715531354759,7.623960428471133e-06
9,4,Louie Vito,0.0835295313531191,0.08353334333333333,0.08353715531354756,7.623960428471133e-06
9,4,Joanna Krupa,0.0,0.013373415934343965,0.07534033632150097,0.07534033632150097
9,4,Chuck Liddell,0.0,1.0000000068889089e-08,8.655933975028846e-06,8.655933975028846e-06
9,4,Aaron Carter,0.0,1.0000000000001593e-08,2.1795982642345284e-05,2.1795982642345284e-05
9,4,Natalie Coughlin,0.0,9.999999999999995e-09,0.008387184289979267,0.008387184289979267
9,4,Donny Osmond,0.0,9.999999999999995e-09,0.008387184289979267,0.008387184289979267
9,4,Mark Dacascos,0.0,9.999999999999995e-09,0.0011359541761719273,0.0011359541761719273
9,4,Kelly Osbourne,0.0,9.999999999999995e-09,0.003086110309660185,0.003086110309660185
9,5,Donny Osmond,0.0,0.7915102768332394,1.0,1.0
9,5,Michael Irvin,0.12492211513574562,0.12520000999999986,0.1254779048642541,0.0005557897285084629
9,5,Mya,0.0,0.07689608320325943,0.18860495460469717,0.18860495460469717
9,5,Mark Dacascos,0.0,0.006193569963501204,0.04728959846740976,0.04728959846740976
9,5,Louie Vito,0.0,0.0002000099999999604,0.0009536904571524959,0.0009536904571524959
9,5,Natalie Coughlin,0.0,1.0000000010565792e-08,0.0007536904571525461,0.0007536904571525461
9,5,Joanna Krupa,0.0,1.0000000006879504e-08,0.0055626162255591255,0.0055626162255591255
9,5,Aaron Carter,0.0,1.0000000001675334e-08,0.00556261622555912,0.00556261622555912
9,5,Kelly Osbourne,0.0,1.0000000000807972e-08,0.005562616225559119,0.005562616225559119
9,5,Melissa Joan Hart,0.0,9.999999999999999e-09,0.002047009788570598,0.002047009788570598
9,6,Joanna Krupa,0.0,0.8489028642038248,1.0,1.0
9,6,Michael Irvin,0.1430686809878416,0.14307041806851375,0.14307215514918592,3.4741613443300956e-06
9,6,Mya,0.0,0.004017760721379222,0.04823561153140229,0.04823561153140229
9,6,Aaron Carter,0.0,0.0040089070062821475,0.048217915330167664,0.048217915330167664
9,6,Louie Vito,0.0,1.0000000050454269e-08,6.465524775775467e-06,6.465524775775467e-06
9,6,Mark Dacascos,0.0,1.0000000015553123e-08,0.01626747956464863,0.01626747956464863
9,6,Kelly Osbourne,0.0,1.0000000010392999e-08,1.5838866795548908e-05,1.5838866795548908e-05
9,6,Donny Osmond,0.0,1e-08,0.005984510551471023,0.005984510551471023
9,6,Melissa Joan Hart,0.0,1e-08,6.464979123702838e-06,6.464979123702838e-06
9,7,Joanna Krupa,0.0006719265654352435,0.5305824484332196,1.0,0.9993280734345648
9,7,Aaron Carter,0.00024655665054543197,0.19519037462498842,0.3901341925994314,0.389887635948886
9,7,Donny Osmond,0.00014915119759952022,0.11838894669085029,0.23662874218410107,0.23647959098650156
9,7,Kelly Osbourne,0.00014915119759952022,0.11838894669085029,0.23662874218410107,0.23647959098650156
9,7,Mya,3.250424605268781e-05,0.026416144634933348,0.05279978502381401,0.05276728077776132
9,7,Michael Irvin,1.1326325018439984e-05,0.009717956526203273,0.01942458672738811,0.019413260402369667
9,7,Mark Dacascos,6.692833216534813e-07,0.0013151823989548089,0.0026296955145879643,0.002629026231266311
9,8,Mya,0.0011834972522444254,0.9339413780201957,1.0,0.9988165027477556
9,8,Joanna Krupa,3.476994766666089e-05,0.028202585886044355,0.056370401824422045,0.05633563187675539
9,8,Kelly Osbourne,2.0696068984096816e-05,0.017105733023064684,0.03419076997714527,0.03417007390816117
9,8,Donny Osmond,0.00011215983006204917,0.010475151535347603,0.020838143240633156,0.02072598341057111
9,8,Aaron Carter,0.0,0.010275151535347605,0.020638143240633157,0.020638143240633157
9,9,Donny Osmond,0.5277412360062269,0.5386810752389631,0.5496209144716994,0.021879678465472452
9,9,Kelly Osbourne,0.18952337612806922,0.23101717013200074,0.27251096413593223,0.08298758800786302
9,9,Mya,0.0,0.23030174462903602,1.0,1.0
9,9,Joanna Krupa,0.0,9.999999999999994e-09,0.11281268021035075,0.11281268021035075
9,10,Donny Osmond,0.0008245254151161285,0.6509022991412774,1.0,0.9991754745848839
9,10,Mya,0.0004228677542626458,0.3342066628983337,0.6679904580424048,0.6675675902881422
9,10,Kelly Osbourne,1.7887223087355297e-05,0.014891037960388924,0.029764188697690493,0.029746301474603137
10,1,Nicole Scherzinger,0.001072333225116684,0.8462917058495665,1.0,0.9989276667748833
10,1,Evan Lysacek,0.0001442609526624422,0.11453312771194721,0.22892199447123196,0.2287777335185695
10,1,Pamela Anderson,1.8660028805808637e-05,0.015500373278871507,0.030982086528937205,0.030963426500131397
10,1,Erin Andrews,1.8660028805808637e-05,0.015500373278871507,0.030982086528937205,0.030963426500131397
10,1,Jake Pavelka,6.23332211420035e-06,0.005702268659780007,0.011398303997445812,0.01139207067533161
10,1,Chad Ochocinco,0.0,0.0007717181441625873,0.0015434562679940912,0.0015434562679940912
10,1,Niecy Nash,0.0,0.0007717181441625873,0.0015434562679940912,0.0015434562679940912
10,1,Shannen Doherty,0.0,0.0007717181441625873,0.0015434562679940912,0.0015434562679940912
10,1,Kate Gosselin,0.0,0.00010444069361907686,0.00020974765927505245,0.00020974765927505245
10,1,Aiden Turner,0.0,3.842158400414381e-05,7.77931705362476e-05,7.77931705362476e-05
10,1,Buzz Aldrin,0.0,1.4134510852366052e-05,2.9249826958952715e-05,2.9249826958952715e-05
10,2,Nicole Scherzinger,0.0012312385239690027,0.9715840122767668,1.0,0.998768761476031
10,2,Evan Lysacek,2.1570480877093623e-05,0.017795181918928735,0.03556879335698038,0.035547222876103284
10,2,Erin Andrews,7.3040175957422154e-06,0.006546481579879659,0.013085659142163576,0.013078355124567833
10,2,Pamela Anderson,2.055679056304615e-06,0.0024083159852452698,0.004814576291434235,0.00481252061237793
10,2,Niecy Nash,1.2492320733794356e-07,0.0008859699388162813,0.0017718149544252246,0.0017716900312178866
10,2,Jake Pavelka,0.0,0.00032593012598643054,0.0006524456141482795,0.0006524456141482795
10,2,Shannen Doherty,0.0,0.00032593012598643054,0.0006524456141482795,0.0006524456141482795
10,2,Aiden Turner,0.0,0.00011990299260882585,0.00024065264678275078,0.00024065264678275078
10,2,Chad Ochocinco,0.0,5.969618490527098e-06,1.2930397577097902e-05,1.2930397577097902e-05
10,2,Kate Gosselin,0.0,2.1960999143018177e-06,5.38814628991058e-06,5.38814628991058e-06
10,2,Buzz Aldrin,0.0,1.0933737657600474e-07,1.217267806529508e-06,1.217267806529508e-06
10,3,Evan Lysacek,0.0011265943338918394,0.8890750460959719,1.0,0.9988734056661082
10,3,Nicole Scherzinger,5.51408213255028e-05,0.04426444010414194,0.08847373938695838,0.08841859856563287
10,3,Erin Andrews,5.51408213255028e-05,0.04426444010414194,0.08847373938695838,0.08841859856563287
10,3,Jake Pavelka,6.5989305892393685e-06,0.005990540538804127,0.011974482147019015,0.011967883216429775
10,3,Pamela Anderson,6.5989305892393685e-06,0.005990540538804127,0.011974482147019015,0.011967883216429775
10,3,Niecy Nash,6.5989305892393685e-06,0.005990540538804127,0.011974482147019015,0.011967883216429775
10,3,Chad Ochocinco,1.7962920423751812e-06,0.0022037967057301332,0.004405797119417892,0.004404000827375517
10,3,Aiden Turner,1.7962920423751812e-06,0.0022037967057301332,0.004405797119417892,0.004404000827375517
10,3,Kate Gosselin,0.0,1.484906539996879e-05,3.067802980135488e-05,3.067802980135488e-05
10,3,Buzz Aldrin,0.0,2.0096024717037615e-06,5.015387935054569e-06,5.015387935054569e-06
10,4,Evan Lysacek,0.0,0.6676777011636555,1.0,1.0
10,4,Nicole Scherzinger,0.0,0.23800018352853447,0.4877463408202578,0.4877463408202578
10,4,Kate Gosselin,0.05016819026718707,0.05020000999999997,0.050231829732812865,6.363946562579215e-05
10,4,Pamela Anderson,0.0,0.043734319347003996,0.09946099530451519,0.09946099530451519
10,4,Chad Ochocinco,0.0,0.00038774596080597644,0.012822823976299124,0.012822823976299124
10,4,Erin Andrews,0.0,1.0000000005578462e-08,0.0010216601126211051,0.0010216601126211051
10,4,Niecy Nash,0.0,1.000000000492794e-08,0.00022874683779883432,0.00022874683779883432
10,4,Jake Pavelka,0.0,1.0000000001350073e-08,0.0006200650871158983,0.0006200650871158983
10,4,Aiden Turner,0.0,1.0000000000001597e-08,5.182397180392027e-05,5.182397180392027e-05
10,5,Nicole Scherzinger,0.001112407878753996,0.8778894299011728,1.0,0.998887592121246
10,5,Evan Lysacek,0.0001496844672630726,0.11880941464610367,0.23746914482494427,0.2373194603576812
10,5,Jake Pavelka,1.7611273358231726e-06,0.002176070335239921,0.004350379543144019,0.0043486184158081954
10,5,Erin Andrews,1.656368501113791e-08,0.0008005315388778151,0.001601046514070619,0.0016010299503856078
10,5,Pamela Anderson,0.0,0.0002944990951624854,0.0005896234157409083,0.0005896234157409083
10,5,Chad Ochocinco,0.0,1.466224658512873e-05,3.0304629109603746e-05,3.0304629109603746e-05
10,5,Niecy Nash,0.0,1.466224658512873e-05,3.0304629109603746e-05,3.0304629109603746e-05
10,5,Kate Gosselin,0.0,7.299902731602837e-07,2.4577864401602793e-06,2.4577864401602793e-06
10,6,Nicole Scherzinger,0.001106907548788505,0.8735525762379576,1.0,0.9988930924512115
10,6,Erin Andrews,0.00014895507318002377,0.11823430816690192,0.23631966126062381,0.2361707061874438
10,6,Chad Ochocinco,6.4662820746311245e-06,0.005885950959605946,0.01176543563713726,0.01175896935506263
10,6,Pamela Anderson,1.747218772169077e-06,0.002165103828573613,0.004328460438375058,0.004326713219602889
10,6,Evan Lysacek,0.0,0.00010781573332721292,0.00021649345820748048,0.00021649345820748048
10,6,Niecy Nash,0.0,3.965525988077013e-05,8.02589576472692e-05,8.02589576472692e-05
10,6,Jake Pavelka,0.0,1.458981375287468e-05,3.015985530996098e-05,3.015985530996098e-05
10,7,Niecy Nash,0.3718928890116125,0.40020001000000016,0.42850713098838783,0.05661424197677534
10,7,Evan Lysacek,0.0,0.27157301422272706,0.616413176397197,0.616413176397197
10,7,Nicole Scherzinger,0.0,0.27157301422272706,0.616413176397197,0.616413176397197
10,7,Chad Ochocinco,0.0,0.053316279614728554,0.1801765170877972,0.1801765170877972
10,7,Erin Andrews,0.0,0.0033376719398171134,0.08028268843597111,0.08028268843597111
10,7,Pamela Anderson,0.0,1e-08,0.07694502649615399,0.07694502649615399
10,8,Nicole Scherzinger,0.0011511195809613683,0.9084125055340961,1.0,0.9988488804190386
10,8,Evan Lysacek,5.636186147809502e-05,0.04522719551924863,0.09039802917701917,0.09034166731554108
10,8,Erin Andrews,5.636186147809502e-05,0.04522719551924863,0.09039802917701917,0.09034166731554108
10,8,Chad Ochocinco,5.186418811011385e-08,0.0008283649810807345,0.001656678097973359,0.001656626233785249
10,8,Niecy Nash,0.0,0.000304738446325973,0.0006100891317385305,0.0006100891317385305
10,9,Evan Lysacek,0.0005618473539489854,0.44378812252716016,0.8870143977003713,0.8864525503464222
10,9,Nicole Scherzinger,0.0005618473539489854,0.44378812252716016,0.8870143977003713,0.8864525503464222
10,9,Erin Andrews,0.00012458920551157437,0.09902251485145624,0.19792044049740093,0.19779585129188937
10,9,Chad Ochocinco,1.5997747333388115e-05,0.013401240094223518,0.026786482441113646,0.02677048469378026
10,10,Nicole Scherzinger,0.0009596599459669175,0.7574520314063017,1.0,0.9990403400540331
10,10,Erin Andrews,0.00016134553307722843,0.1280038332199728,0.2558463209068684,0.25568497537379115
10,10,Evan Lysacek,0.00014427491342215715,0.11454413537372561,0.22894399583402908,0.2287997209206069
11,1,Jennifer Grey,0.000647279208270457,0.5290125526967807,1.0,0.9993527207917295
11,1,Kyle Massey,0.00022314969790809824,0.1945985025621126,0.3889738554263171,0.38875070572840903
11,1,Brandy,0.00022314969790809824,0.1945985025621126,0.3889738554263171,0.38875070572840903
11,1,Rick Fox,6.712117065162115e-05,0.07157444867869223,0.14308177618673285,0.14301465501608124
11,1,Kurt Warner,0.0,0.0035419263265994818,0.007103015537844355,0.007103015537844355
11,1,Audrina Patridge,0.0,0.0035419263265994818,0.007103015537844355,0.007103015537844355
11,1,Florence Henderson,0.0,0.001288662181042578,0.0025993450088921174,0.0025993450088921174
11,1,Bristol Palin,0.0,0.001288662181042578,0.0025993450088921174,0.0025993450088921174
11,1,The Situation,0.00013380593664245205,0.00020001,0.00026621406335754796,0.00013240812671509592
11,1,Margaret Cho,0.00013380593664245205,0.00020001,0.00026621406335754796,0.00013240812671509592
11,1,Michael Bolton,0.0,0.000154786485017609,0.00033303168484073785,0.00033303168484073785
11,1,David Hasselhoff,0.0,1.0000000000008373e-08,6.621406335754795e-05,6.621406335754795e-05
11,2,Jennifer Grey,0.0007037509687553012,0.5556750848741773,1.0,0.9992962490312447
11,2,Audrina Patridge,0.0002582641942544539,0.20442143969640614,0.4085846151985578,0.40832635100430337
11,2,Kyle Massey,9.437876860179939e-05,0.07520244499897559,0.15031051122934938,0.15021613246074758
11,2,Bristol Palin,9.437876860179939e-05,0.07520244499897559,0.15031051122934938,0.15021613246074758
11,2,Kurt Warner,3.408868979655477e-05,0.027665433440949263,0.05529677819210197,0.055262689502305416
11,2,Rick Fox,3.408868979655477e-05,0.027665433440949263,0.05529677819210197,0.055262689502305416
11,2,Brandy,3.408868979655477e-05,0.027665433440949263,0.05529677819210197,0.055262689502305416
11,2,Florence Henderson,3.7498344060350915e-06,0.003744109270594525,0.007484468706783015,0.0074807188723769805
11,2,The Situation,7.481681306544322e-07,0.0013773808261511305,0.0027540134841716065,0.002753265316040952
11,2,Margaret Cho,7.481681306544322e-07,0.0013773808261511305,0.0027540134841716065,0.002753265316040952
11,2,Michael Bolton,0.0,3.4141857209206216e-06,7.82277303343792e-06,7.82277303343792e-06
11,3,Audrina Patridge,0.0008379279183823307,0.6614697915927094,1.0,0.9991620720816177
11,3,Rick Fox,0.00011253764408339362,0.0895202015976625,0.1789278655512416,0.1788153279071582
11,3,Jennifer Grey,0.00011253764408339362,0.0895202015976625,0.1789278655512416,0.1788153279071582
11,3,Brandy,0.00011253764408339362,0.0895202015976625,0.1789278655512416,0.1788153279071582
11,3,Kurt Warner,4.0768966761021985e-05,0.03293264173730294,0.06582451450784485,0.06578374554108382
11,3,Kyle Massey,4.0768966761021985e-05,0.03293264173730294,0.06582451450784485,0.06578374554108382
11,3,Florence Henderson,1.080759536600806e-06,0.001639619685709471,0.003278158611882341,0.00327707785234574
11,3,The Situation,1.080759536600806e-06,0.001639619685709471,0.003278158611882341,0.00327707785234574
11,3,Bristol Palin,0.0,0.000603182373712496,0.0012065984770657499,0.0012065984770657499
11,3,Margaret Cho,0.0,0.00022189839456581713,0.0004445140923163847,0.0004445140923163847
11,4,Jennifer Grey,0.0012355676797702886,0.9749974284378996,1.0,0.9987644323202297
11,4,Brandy,2.1649772131444173e-05,0.017857700816713014,0.03569375186129459,0.035672102089163146
11,4,Audrina Patridge,7.3331872180804406e-06,0.006569480997059193,0.013131628806900306,0.013124295619682227
11,4,Kyle Massey,0.0,0.00032707519954196907,0.0006547343089893748,0.0006547343089893748
11,4,Rick Fox,0.0,0.0001983811365538317,0.0003975094026801558,0.0003975094026801558
11,4,Florence Henderson,0.0,2.684796730431395e-05,5.466061568368257e-05,5.466061568368257e-05
11,4,Kurt Warner,0.0,1.6284115321028753e-05,3.354630960325783e-05,3.354630960325783e-05
11,4,Bristol Palin,0.0,5.99059124427138e-06,1.2972316485333912e-05,1.2972316485333912e-05
11,4,The Situation,0.0,8.107383627982393e-07,2.619180208524606e-06,2.619180208524606e-06
11,5,Brandy,0.0,0.5551554855555554,1.0,1.0
11,5,Bristol Palin,0.3334342707165481,0.33353334333333334,0.3336324159501186,0.0001981452335705347
11,5,Kyle Massey,0.11058544894082552,0.11131112111111106,0.11203679328139661,0.0014513443405710924
11,5,Audrina Patridge,0.0,1.0000000100554567e-08,0.0145564638392166,0.0145564638392166
11,5,Kurt Warner,0.0,1.0000000036369798e-08,0.039566837855373314,0.039566837855373314
11,5,Rick Fox,0.0,1.0000000001675329e-08,0.03956683785537328,0.03956683785537328
11,5,Florence Henderson,0.0,9.999999999999994e-09,0.0019708753713337905,0.0019708753713337905
11,5,Jennifer Grey,0.0,9.999999999999994e-09,0.1075520830664565,0.1075520830664565
11,6,Brandy,0.0012369242403583725,0.9760670378600725,1.0,0.9987630757596416
11,6,Audrina Patridge,2.167235118365543e-05,0.017875503756885402,0.03572933516258715,0.0357076628114035
11,6,Rick Fox,2.0700794039498448e-06,0.0024196702495949594,0.004837270419785969,0.004835200340382019
11,6,Kyle Massey,2.0697725381809383e-06,0.0024194282946679484,0.0048367868167977154,0.004834717044259534
11,6,Jennifer Grey,1.3022079918231007e-07,0.000890146939240158,0.0017801636576811335,0.001780033436881951
11,6,Bristol Palin,0.0,0.0003274012717653242,0.0006553860398863184,0.0006553860398863184
11,6,Kurt Warner,0.0,8.116277737510027e-07,2.6209579024110447e-06,2.6209579024110447e-06
11,7,Bristol Palin,0.49266062435426894,0.5002000099999997,0.5077393956457305,0.015078771291461512
11,7,Kyle Massey,0.22970755110403676,0.25020000999999986,0.27069246889596293,0.04098491779192617
11,7,Jennifer Grey,0.0,0.12479998000000009,0.5363829584705888,0.5363829584705888
11,7,Brandy,0.0,0.12479998000000009,0.5363829584705888,0.5363829584705888
11,7,Rick Fox,0.0,1.000000025841441e-08,0.055702572534768804,0.055702572534768804
11,7,Kurt Warner,0.0,1.000000000861423e-08,0.09183736178506423,0.09183736178506423
11,8,Jennifer Grey,0.0,0.34990953687362575,0.7304699955609439,0.7304699955609439
11,8,Brandy,0.0,0.34990953687362575,0.7304699955609439,0.7304699955609439
11,8,Kyle Massey,0.0,0.19998090625274845,0.43080288529122235,0.43080288529122235
11,8,Bristol Palin,0.09763482179709512,0.10020000999999992,0.10276519820290472,0.0051303764058096
11,8,Kurt Warner,0.0,1.0000000057186485e-08,0.004228642454965534,0.004228642454965534
11,9,Bristol Palin,0.5530247237949585,0.571628581428571,0.5902324390621835,0.037207715267224994
11,9,Jennifer Grey,0.0,0.4091393915007616,1.0,1.0
11,9,Kyle Massey,0.0,0.019232017070667403,0.24586223202647398,0.24586223202647398
11,9,Brandy,0.0,9.999999999999999e-09,0.1374585767582736,0.1374585767582736
11,10,Jennifer Grey,0.0011705143422400255,0.9237047229159523,1.0,0.99882948565776
11,10,Kyle Massey,8.039118709553261e-05,0.06417363500387722,0.1282668788206589,0.12818648763356338
11,10,Bristol Palin,1.4374863130576718e-05,0.01212164208017061,0.024228909297210645,0.024214534434080066
12,1,Ralph Macchio,0.0008519906343840145,0.6725578429994343,1.0,0.999148009365616
12,1,Kirstie Alley,0.000312798519605334,0.2474202034381025,0.4945276083565997,0.4942148098369944
12,1,Hines Ward,4.1469108164035595e-05,0.03348468331075594,0.06692789751334785,0.06688642840518381
12,1,Chelsea Kane,4.1469108164035595e-05,0.03348468331075594,0.06692789751334785,0.06688642840518381
12,1,Romeo,4.748665416202773e-06,0.004531659099949433,0.009058569534482662,0.009053820869066458
12,1,Chris Jericho,4.748665416202773e-06,0.004531659099949433,0.009058569534482662,0.009053820869066458
12,1,Petra Nemcova,1.1156175244995178e-06,0.0016671042172688784,0.0033330928170132576,0.003331977199488758
12,1,Kendra Wilkinson,1.1156175244995178e-06,0.0016671042172688784,0.0033330928170132576,0.003331977199488758
12,1,Sugar Ray Leonard,0.0,0.0006132933678234299,0.001226807641750509,0.001226807641750509
12,1,Wendy Williams,0.0,3.0534078833382635e-05,6.202816373286822e-05,6.202816373286822e-05
12,1,Mike Catherwood,0.0,1.1232859857909567e-05,2.345020506606151e-05,2.345020506606151e-05
12,2,Romeo,0.00039234458775694314,0.31014001465834257,0.6198876847289282,0.6194953401411712
12,2,Chris Jericho,0.00039234458775694314,0.31014001465834257,0.6198876847289282,0.6194953401411712
12,2,Hines Ward,0.00039234458775694314,0.31014001465834257,0.6198876847289282,0.6194953401411712
12,2,Ralph Macchio,5.223449782768702e-05,0.041972886726794,0.08389353895576032,0.08384130445793264
12,2,Kirstie Alley,1.858467901559753e-05,0.015440962113405225,0.030863339547794855,0.03084475486877926
12,2,Kendra Wilkinson,6.2056024754857456e-06,0.005680412513428927,0.01135461942438237,0.011348413821906884
12,2,Petra Nemcova,1.6515947156904055e-06,0.002089706981063502,0.004177762367411313,0.004176110772695623
12,2,Chelsea Kane,1.6515947156904055e-06,0.002089706981063502,0.004177762367411313,0.004176110772695623
12,2,Sugar Ray Leonard,6.66429355525933e-05,0.0008354269030723695,0.0016042108705921457,0.0015375679350395524
12,2,Wendy Williams,6.66429355525933e-05,0.0008354269030723695,0.0016042108705921457,0.0015375679350395524
12,2,Mike Catherwood,0.0,0.0006354269030723696,0.0014042108705921458,0.0014042108705921458
12,3,Petra Nemcova,0.0005411993627506551,0.4275077690147678,0.8544743386667849,0.8539331393040342
12,3,Hines Ward,0.0005411993627506551,0.4275077690147678,0.8544743386667849,0.8539331393040342
12,3,Kendra Wilkinson,7.237980096258534e-05,0.057856885005466,0.11564139020996941,0.11556901040900683
12,3,Chelsea Kane,7.237980096258534e-05,0.057856885005466,0.11564139020996941,0.11556901040900683
12,3,Chris Jericho,8.931972781135375e-06,0.007830077919402871,0.015651223866024605,0.015642291893243468
12,3,Ralph Macchio,8.931972781135375e-06,0.007830077919402871,0.015651223866024605,0.015642291893243468
12,3,Kirstie Alley,8.931972781135375e-06,0.007830077919402871,0.015651223866024605,0.015642291893243468
12,3,Sugar Ray Leonard,2.6545703001590315e-06,0.002880524689318778,0.005758394808337397,0.005755740238037238
12,3,Romeo,2.6545703001590315e-06,0.002880524689318778,0.005758394808337397,0.005755740238037238
12,3,Wendy Williams,0.0,1.940882268618706e-05,3.979176134038001e-05,3.979176134038001e-05
12,4,Chelsea Kane,0.0,0.42884329712767916,0.951601138322429,0.951601138322429
12,4,Kendra Wilkinson,0.37502364588414977,0.37520000999999986,0.37537637411584995,0.0003527282317001834
12,4,Ralph Macchio,0.0,0.09797832143616038,0.2902908152417296,0.2902908152417296
12,4,Hines Ward,0.0,0.09797832143616034,0.2902908152417296,0.2902908152417296
12,4,Romeo,0.0,1.0000000178617125e-08,0.026027539387198963,0.026027539387198963
12,4,Chris Jericho,0.0,1.0000000029430906e-08,0.026027539387198814,0.026027539387198814
12,4,Petra Nemcova,0.0,1.0000000005144777e-08,0.02602753938719879,0.02602753938719879
12,4,Sugar Ray Leonard,0.0,9.999999999999995e-09,0.003523316629648555,0.003523316629648555
12,4,Kirstie Alley,0.0,9.999999999999995e-09,0.009575634284891103,0.009575634284891103
12,5,Hines Ward,0.00059105413436078,0.46681683779051975,0.9330426214466787,0.9324515673123179
12,5,Romeo,0.0002168053457955732,0.17173231741579625,0.3432478294857969,0.3430310241400013
12,5,Chris Jericho,0.0002168053457955732,0.17173231741579625,0.3432478294857969,0.3430310241400013
12,5,Chelsea Kane,0.0002168053457955732,0.17173231741579625,0.3432478294857969,0.3430310241400013
12,5,Kirstie Alley,9.845094774826521e-06,0.008550048628151959,0.01709025216152909,0.01708040706675426
12,5,Ralph Macchio,6.965715577558589e-05,0.003212053777979866,0.0063544504001841464,0.0062847932444085606
12,5,Kendra Wilkinson,6.965715577558589e-05,0.003212053777979866,0.0063544504001841464,0.0062847932444085606
12,5,Petra Nemcova,0.0,0.003012053777979866,0.006154450400184147,0.006154450400184147
